TELEPAIEMENT SO GLAMOUROUS PARIS 14 16-05-2019 COMPTANT 32156,2019-16-05,-71.94
LEGIFRANCE LYO 16-05-2019 ,2019-16-05,-34.0
OXYDECOUPE PARIS 18 16-05-2019 DEBIT DIFF 32156,2019-16-05,-97.73
CORNER APPLE TOULON 16-05-2019 DEBIT DIFF 32156,2019-16-05,-42.54
ABONN WATT EUR PARIS 13 16-05-2019 ,2019-16-05,-8.44
FACT PETIT BAL MUSETTE PARIS 19 16-05-2019 ,2019-16-05,-18.56
FACT ATELIER THRUXT PARIS 05 16-05-2019 ,2019-16-05,-43.67
CRAFT SHOES PARIS 19 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-91.21
LE BALLON PARIS 13 16-05-2019 ,2019-16-05,-66.79
ATELIER THRUXT LYON 16-05-2019 ,2019-16-05,-44.87
FRANCE BOISSON PARIS 03 16-05-2019 COMPTANT 32156,2019-16-05,-74.94
HELL'S ANGEL CLUB MONACO 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-21.01
CARTE JACQUE A DIT BORDEAUX 16-05-2019 ,2019-16-05,-77.57
ABONN PVC PLOMBERIE PARIS 08 16-05-2019 DEBIT DIFF 32156,2019-16-05,-24.45
MANIX FR PARIS 04 16-05-2019 ,2019-16-05,-94.98
PANDA CRAFT COULOM 16-05-2019 COMPTANT 32156,2019-16-05,-25.67
5 A SEC PARIS 12 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-78.21
ACHAT SO PRESSURE LILLE 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-92.09
OXYBUL- EVEIL ET JEUX LILLE 16-05-2019 DEBIT DIFF 32156,2019-16-05,-72.47
ACHAT DES BRAS EN PLUS PARIS 07 16-05-2019 ,2019-16-05,-1.57
FRAN PARIS 07 16-05-2019 ,2019-16-05,-23.18
CB STOCKOMANIA PARIS 03 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-76.9
SCHWARTZ DELI LA CHAP 16-05-2019 COMPTANT 32156,2019-16-05,-47.5
SECONDES CANNE 16-05-2019 ,2019-16-05,-98.17
FLEX DISTRIB BORDEAUX 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-54.93
CARTE MANUFRAN NANTE 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-6.85
ABONNEMENT HEE LILLE 16-05-2019 ,2019-16-05,-89.5
FACT FABRIQUE PARIS 20 16-05-2019 COMPTANT 32156,2019-16-05,-47.24
FABRIQUE COOKIES PARIS 15 16-05-2019 ,2019-16-05,-16.14
ABONN HEE PARIS 13 16-05-2019 ,2019-16-05,-40.93
ABONN LE GRAND BALLON PARIS 08 16-05-2019 ,2019-16-05,-82.16
PRELEV SCHWARTZ DELI PARIS 10 16-05-2019 DEBIT DIFF 32156,2019-16-05,-94.58
ABONN FRAN PARIS 02 16-05-2019 DEBIT DIFF 32156,2019-16-05,-84.38
MANUFRAN PARIS 01 16-05-2019 ,2019-16-05,-31.5
5ASEC COULOM 16-05-2019 DEBIT DIFF 32156,2019-16-05,-78.48
ACHAT 5 A SEC BRUXEL 16-05-2019 DEBIT DIFF 32156,2019-16-05,-70.15
PRELEV DADA MARKET PARIS 09 16-05-2019 ,2019-16-05,-49.55
ABONN SO PRESSURE BORDEAUX 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-60.17
TICKET NA! LINGERIE TOULON 16-05-2019 DEBIT DIFF 32156,2019-16-05,-45.58
LE GRAND BALLON LYON 16-05-2019 ,2019-16-05,-19.31
TICKET JACQUE A DIT PARIS 11 16-05-2019 ,2019-16-05,-29.55
SO GLAMOUROUS PARIS 13 16-05-2019 COMPTANT 32156,2019-16-05,-45.38
FACTURE DELIVEROO LYO 16-05-2019 DEBIT DIFF 32156,2019-16-05,-62.77
PANPAN DRAGUIGN 16-05-2019 COMPTANT 32156,2019-16-05,-34.98
CARTE HELL'S ANGEL CLUB NANTE 16-05-2019 COMPTANT 32156,2019-16-05,-74.47
ABONNEMENT MOSAIC COULOM 16-05-2019 ,2019-16-05,-38.68
5 A SEC COULOM 16-05-2019 ,2019-16-05,-6.2
BAGEL CORNER PARIS 01 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-75.01
L'ATELIER PARIS 02 16-05-2019 ,2019-16-05,-79.71
QUICK DELIVERY NANTE 16-05-2019 ,2019-16-05,-4.23
FABRI TOILE PARIS 07 16-05-2019 ,2019-16-05,-74.08
JACADI PARIS 04 16-05-2019 ,2019-16-05,-63.18
FACTURE 5 A SEC PARIS 02 16-05-2019 ,2019-16-05,-11.33
JACQUE A DIT PARIS 09 16-05-2019 COMPTANT 32156,2019-16-05,-28.98
GYMLIB PARIS 08 16-05-2019 COMPTANT 32156,2019-16-05,-36.88
NA! LINGERIE NANTE 16-05-2019 ,2019-16-05,-3.93
PANDA CRAFT NICE 16-05-2019 ,2019-16-05,-56.06
PETITS BRAS BRUXEL 16-05-2019 COMPTANT 32156,2019-16-05,-31.05
ALVEUS MIEL PARIS 17 16-05-2019 ,2019-16-05,-18.85
FACTURE CARTE OXYDECOUPE MARS 16-05-2019 COMPTANT 32156,2019-16-05,-22.14
FACTURE CORNER BOULANGERIE TOULON 16-05-2019 ,2019-16-05,-93.58
PRELEV ATTELAGE MONACO 16-05-2019 COMPTANT 32156,2019-16-05,-89.6
FACTURE CARTE FABRIQUE NICE 16-05-2019 DEBIT DIFF 32156,2019-16-05,-0.29
L'ATELIER LYON 16-05-2019 ,2019-16-05,-27.29
L'ATELIER BREST 16-05-2019 DEBIT DIFF 32156,2019-16-05,-28.31
ABONNEMENT CORNER APPLE MARSEILLE 13 16-05-2019 COMPTANT 32156,2019-16-05,-99.46
QUICK DELIVERY PARIS 17 16-05-2019 COMPTANT 32156,2019-16-05,-83.63
ACHAT MOTORCYCLE CLUB PARIS 01 16-05-2019 ,2019-16-05,-88.04
ABONNEMENT ALICE'S GARDEN PARIS 14 16-05-2019 COMPTANT 32156,2019-16-05,-26.75
EKWATORIAL PARIS 05 16-05-2019 ,2019-16-05,-71.03
FACTURE FABRIQUE APRR 16-05-2019 COMPTANT 32156,2019-16-05,-82.16
FACTURE CARTE LIVE R PARIS 07 16-05-2019 DEBIT DIFF 32156,2019-16-05,-14.36
FRANP PARIS 19 16-05-2019 ,2019-16-05,-26.05
TELEPAIEMENT NA! LINGERIE LILLE 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-40.71
FACTURE CARTE CORNER APPLE LYON 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-72.49
BAGEL CORNER BREST 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-93.76
ABONN PRESS THE BUTTON MONACO 16-05-2019 ,2019-16-05,-46.5
FACT PLUS OU MOINS PARIS 15 16-05-2019 DEBIT DIFF 32156,2019-16-05,-33.97
PVC PLOMBERIE SCY EN BRI 16-05-2019 ,2019-16-05,-10.24
QUICK DELIVERY PARIS 06 16-05-2019 DEBIT DIFF 32156,2019-16-05,-70.25
CARTE STOK LYO 16-05-2019 DEBIT DIFF 32156,2019-16-05,-71.95
ABONN SO PRESS APRR 16-05-2019 DEBIT DIFF 32156,2019-16-05,-77.69
PANPAN LYO 16-05-2019 ,2019-16-05,-96.22
MIIM EDITIONS PARIS 10 16-05-2019 ,2019-16-05,-54.43
LIVE R COULOM 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-72.05
ABONNEMENT LEGIFRANCE MONACO 16-05-2019 COMPTANT 32156,2019-16-05,-31.82
SO SO SO PARIS 10 16-05-2019 ,2019-16-05,-13.75
FACTURE STOK PERPI 16-05-2019 ,2019-16-05,-52.61
JEUX D'ADULTES APRR 16-05-2019 ,2019-16-05,-18.92
FABCOOKIE PERPI 16-05-2019 ,2019-16-05,-53.46
STOK O MANI BORDEAUX 16-05-2019 DEBIT DIFF 32156,2019-16-05,-72.5
ABONNEMENT HEETCH PARIS 13 16-05-2019 DEBIT DIFF 32156,2019-16-05,-18.83
PETIT BAL MUSETTE PARIS 10 16-05-2019 COMPTANT 32156,2019-16-05,-9.4
MANUFRAN LILLE 16-05-2019 ,2019-16-05,-0.33
FABRIQUE MARSEILLE 13 16-05-2019 DEBIT DIFF 32156,2019-16-05,-9.22
QUICK DELIVERY PARIS 15 16-05-2019 ,2019-16-05,-2.48
FACTURE CARTE PANDA CHEESE PARIS 13 16-05-2019 ,2019-16-05,-99.24
JEUX D'ADULTES PARIS 19 16-05-2019 ,2019-16-05,-80.56
PRELEV MOTORCYCLE CLUB LILLE 16-05-2019 COMPTANT 32156,2019-16-05,-78.78
WATT EUR PARIS 03 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-23.74
TELEPAIEMENT LA FAB PARIS 20 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-75.16
TICKET AL-CLUB PARIS 02 16-05-2019 DEBIT DIFF 32156,2019-16-05,-53.88
WATT EUR BRUXEL 16-05-2019 DEBIT DIFF 32156,2019-16-05,-76.74
EKWATORIAL COULOM 16-05-2019 ,2019-16-05,-7.56
PRELEV GYM LIBERATION PARIS 01 16-05-2019 COMPTANT 32156,2019-16-05,-92.72
JEUX D'ADULTES PARIS 16 16-05-2019 ,2019-16-05,-44.02
ABONNEMENT PVC PLOMBERIE CANNE 16-05-2019 ,2019-16-05,-25.44
CB FABRIQUE PARIS 07 16-05-2019 COMPTANT 32156,2019-16-05,-36.72
BAGELSTEIN PARIS 10 16-05-2019 ,2019-16-05,-25.34
ESSENCE GYM NANTE 16-05-2019 ,2019-16-05,-31.16
ABONN EVEIL DOUCEUR PARIS 11 16-05-2019 DEBIT DIFF 32156,2019-16-05,-79.58
FACT LYUM LILLE 16-05-2019 DEBIT DIFF 32156,2019-16-05,-65.08
JACQUE A DIT SCY EN BRI 16-05-2019 COMPTANT 32156,2019-16-05,-19.75
CARTE MIIM EDITIONS COULOM 16-05-2019 ,2019-16-05,-7.51
TICKET JACQUE A DIT PARIS 05 16-05-2019 ,2019-16-05,-53.19
CB LE BALLON PARIS 15 16-05-2019 ,2019-16-05,-51.69
HELL'S ANGEL CLUB BRUXEL 16-05-2019 ,2019-16-05,-40.8
COOK FABRIQUE PARIS 13 16-05-2019 ,2019-16-05,-71.81
FACTURE SO PRESS PARIS 11 16-05-2019 COMPTANT 32156,2019-16-05,-10.76
TICKET 5 A SEC AIX 16-05-2019 ,2019-16-05,-64.33
CRAFT MAN MONACO 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-63.03
JEUX D'ADULTES PERPI 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-26.27
ABONNEMENT HEE PARIS 02 16-05-2019 COMPTANT 32156,2019-16-05,-67.19
GYM BORDEAUX 16-05-2019 COMPTANT 32156,2019-16-05,-3.56
ABONNEMENT 5 SEC AIX 16-05-2019 ,2019-16-05,-16.95
PRELEV SO GLAMOUROUS PARIS 14 16-05-2019 ,2019-16-05,-19.87
FRANCE PARIS 15 16-05-2019 ,2019-16-05,-54.79
FLEX DISTRIB PARIS 10 16-05-2019 ,2019-16-05,-77.94
STOKOMANI PARIS 15 16-05-2019 ,2019-16-05,-6.16
MEET PARIS 06 16-05-2019 COMPTANT 32156,2019-16-05,-31.5
PLUS OU MOINS PARIS 10 16-05-2019 ,2019-16-05,-56.53
TELEPAIEMENT 5 A SEC PARIS 05 16-05-2019 ,2019-16-05,-52.39
STOK O MANI MONACO 16-05-2019 ,2019-16-05,-81.17
SECONDES TOULON 16-05-2019 COMPTANT 32156,2019-16-05,-79.63
JACQUE A DIT TOULON 16-05-2019 DEBIT DIFF 32156,2019-16-05,-62.03
FACTURE BAGEL CORN PARIS 19 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-30.99
ABONNEMENT EK ENGINEERING PARIS 04 16-05-2019 DEBIT DIFF 32156,2019-16-05,-50.25
TELEPAIEMENT PLUS OU MOINS NICE 16-05-2019 DEBIT DIFF 32156,2019-16-05,-38.44
ETCHEBEST REST PARIS 07 16-05-2019 COMPTANT 32156,2019-16-05,-33.25
PRELEV OXYBUL- EVEIL ET JEUX PARIS 18 16-05-2019 ,2019-16-05,-80.58
OKAIDI PARIS 10 16-05-2019 DEBIT DIFF 32156,2019-16-05,-61.51
CADDIE PLUS PARIS 03 16-05-2019 DEBIT DIFF 32156,2019-16-05,-72.17
DELIVEROO BREST 16-05-2019 ,2019-16-05,-36.0
CARTE GYM LIBERATION PERPI 16-05-2019 ,2019-16-05,-40.71
GYM LIBERATION MARS 16-05-2019 ,2019-16-05,-73.2
EK ENGINEERING BRUXEL 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-22.38
CRAFT SHOES PARIS 02 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-54.58
CORNER APPLE COULOM 16-05-2019 ,2019-16-05,-95.07
DADA MARKET NICE 16-05-2019 ,2019-16-05,-39.46
CADDIE PLUS PARIS 12 16-05-2019 DEBIT DIFF 32156,2019-16-05,-60.48
FABRIQUECOOKIE PARIS 20 16-05-2019 ,2019-16-05,-35.27
ABONN CRAFT SHOES MARS 16-05-2019 ,2019-16-05,-18.49
ETCHEBEST REST AIX 16-05-2019 ,2019-16-05,-25.82
PRESS THE BUTTON APRR 16-05-2019 ,2019-16-05,-47.59
TELEPAIEMENT WWF PANDA PARIS 12 16-05-2019 ,2019-16-05,-73.17
TICKET BGL CRN NICE 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-46.36
PRELEV MOSAIC MARSEILLE 13 16-05-2019 DEBIT DIFF 32156,2019-16-05,-46.55
ACHAT ATTELAGE MONACO 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-7.22
PETIT BAL MUSETTE LYO 16-05-2019 ,2019-16-05,-44.65
ACHAT WWF PANDA PARIS 06 16-05-2019 DEBIT DIFF 32156,2019-16-05,-91.28
LA FAB PARIS 15 16-05-2019 COMPTANT 32156,2019-16-05,-46.71
BAGEL CORN BREST 16-05-2019 ,2019-16-05,-72.31
SO SO SO DRAGUIGN 16-05-2019 ,2019-16-05,-55.64
TICKET LYUM PARIS 10 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-66.07
GYM CENTER LA CHAP 16-05-2019 COMPTANT 32156,2019-16-05,-83.81
PRELEV JACAD PARIS 02 16-05-2019 COMPTANT 32156,2019-16-05,-67.36
MANIX FR PARIS 05 16-05-2019 DEBIT DIFF 32156,2019-16-05,-40.74
TELEPAIEMENT PETIT BAL MUSETTE MARSEILLE 13 16-05-2019 COMPTANT 32156,2019-16-05,-60.06
DADA MARKET CANNE 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-91.42
FACT ATTELAGE TOULON 16-05-2019 ,2019-16-05,-20.95
CB PANDA CHEESE PARIS 14 16-05-2019 ,2019-16-05,-86.4
STOKOMANI PARIS 10 16-05-2019 ,2019-16-05,-88.88
ABONN JAC PARIS 15 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-48.48
CARTE PLUS OU MOINS CANNE 16-05-2019 DEBIT DIFF 32156,2019-16-05,-70.97
LEGIFRANCE AIX 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-36.95
STOCKOMANI PARIS 05 16-05-2019 DEBIT DIFF 32156,2019-16-05,-3.37
5 SEC BRUXEL 16-05-2019 COMPTANT 32156,2019-16-05,-47.44
LA FAB PARIS 12 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-67.81
WATER PURPOSE APRR 16-05-2019 ,2019-16-05,-85.72
EK ENGINEERING PARIS 09 16-05-2019 COMPTANT 32156,2019-16-05,-49.57
PRELEV SO PRESSURE NICE 16-05-2019 ,2019-16-05,-81.56
CB EVEIL DOUCEUR APRR 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-24.28
JEUX D'ADULTES LYON 16-05-2019 ,2019-16-05,-36.75
STOKOMANI NICE 16-05-2019 COMPTANT 32156,2019-16-05,-67.46
OXYBUL- EVEIL ET JEUX PARIS 05 16-05-2019 ,2019-16-05,-9.55
WATER PURPOSE PARIS 04 16-05-2019 ,2019-16-05,-0.79
FACT STOK O MANI MARSEILLE 13 16-05-2019 ,2019-16-05,-4.35
5 SEC PARIS 12 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-59.72
L'ATELIER LILLE 16-05-2019 DEBIT DIFF 32156,2019-16-05,-99.06
OXYBUL PARIS 05 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-92.52
ABONN MIMOSA MONACO 16-05-2019 COMPTANT 32156,2019-16-05,-24.89
PRELEV WWF PANDA BRUXEL 16-05-2019 ,2019-16-05,-55.35
SO PRESSURE PARIS 18 16-05-2019 DEBIT DIFF 32156,2019-16-05,-38.56
DES BRAS EN PLUS APRR 16-05-2019 ,2019-16-05,-62.42
QUICK DELIVERY LYO 16-05-2019 ,2019-16-05,-63.8
HEETCH PARIS 08 16-05-2019 ,2019-16-05,-97.83
CRAFT SHOES PARIS 05 16-05-2019 ,2019-16-05,-1.02
FACTURE BRAS ET PIEDS MARS 16-05-2019 COMPTANT 32156,2019-16-05,-7.39
5ASEC DRAGUIGN 16-05-2019 COMPTANT 32156,2019-16-05,-87.33
CARTE LA FAB NICE 16-05-2019 ,2019-16-05,-30.48
QUICK DELIVERY PARIS 01 16-05-2019 DEBIT DIFF 32156,2019-16-05,-44.48
FACTURE JACQUE A DIT LA CHAP 16-05-2019 COMPTANT 32156,2019-16-05,-39.93
PVC DISTRIB LYON 16-05-2019 ,2019-16-05,-0.21
CB STOK O MANI PARIS 16 16-05-2019 COMPTANT 32156,2019-16-05,-51.72
YUMI PARIS 05 16-05-2019 ,2019-16-05,-11.4
MANUFRAN NICE 16-05-2019 ,2019-16-05,-13.26
TELEPAIEMENT PANDA CRAFT MARSEILLE 13 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-87.63
PETIT BAL MUSETTE PARIS 14 16-05-2019 ,2019-16-05,-50.46
GYM LIBERATION AIX 16-05-2019 ,2019-16-05,-17.17
PRELEV OXYBUL MARSEILLE 13 16-05-2019 ,2019-16-05,-13.28
5 SEC PARIS 19 16-05-2019 ,2019-16-05,-90.73
OXYBUL- EVEIL ET JEUX MARS 16-05-2019 COMPTANT 32156,2019-16-05,-24.74
FACTURE CARTE SO PRESS TOULON 16-05-2019 ,2019-16-05,-72.99
PRELEV LEGIFRANCE CANNE 16-05-2019 ,2019-16-05,-53.38
PRELEV ATELIER THRUXT CANNE 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-73.95
CARTE L'ATELIER PARIS 15 16-05-2019 COMPTANT 32156,2019-16-05,-45.81
FACTURE CARTE GYMLIB LILLE 16-05-2019 DEBIT DIFF 32156,2019-16-05,-44.9
CARTE STOCKOMANIA PARIS 13 16-05-2019 ,2019-16-05,-46.86
ATELIER NA LA CHAP 16-05-2019 COMPTANT 32156,2019-16-05,-99.46
FRANP PARIS 02 16-05-2019 DEBIT DIFF 32156,2019-16-05,-44.16
FACTURE JACAD BORDEAUX 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-78.45
ABONNEMENT STOKOMANI PARIS 07 16-05-2019 ,2019-16-05,-37.74
FACTURE LIVE R PARIS 11 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-11.68
ATELIER THRUXT PARIS 06 16-05-2019 ,2019-16-05,-35.9
FABRIQUECOOKIE MARSEILLE 13 16-05-2019 COMPTANT 32156,2019-16-05,-63.68
CARTE LA FABRIQUE - COOKIES PARIS 02 16-05-2019 ,2019-16-05,-91.62
FACTURE MANUFRAN PARIS 18 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-16.67
FACTURE CARTE LYUM PARIS 19 16-05-2019 DEBIT DIFF 32156,2019-16-05,-16.2
COOK FABRIQUE CANNE 16-05-2019 ,2019-16-05,-11.9
SO GLAMOUROUS LILLE 16-05-2019 ,2019-16-05,-25.58
PAN DA HOOD PARIS 11 16-05-2019 ,2019-16-05,-29.14
PRESS THE BUTTON SCY EN BRI 16-05-2019 DEBIT DIFF 32156,2019-16-05,-92.9
PANDA CHEESE LYON 16-05-2019 COMPTANT 32156,2019-16-05,-31.56
FACT QUICK DELIVERY PARIS 17 16-05-2019 ,2019-16-05,-90.31
TELEPAIEMENT JACADI PARIS 17 16-05-2019 DEBIT DIFF 32156,2019-16-05,-53.56
TELEPAIEMENT FRANCE BREST 16-05-2019 DEBIT DIFF 32156,2019-16-05,-11.1
FACTURE DES BRAS EN PLUS PARIS 20 16-05-2019 DEBIT DIFF 32156,2019-16-05,-36.15
LE GRAND BALLON BRUXEL 16-05-2019 ,2019-16-05,-71.47
WATER PURPOSE MONACO 16-05-2019 COMPTANT 32156,2019-16-05,-27.4
FRANPRIX APRR 16-05-2019 ,2019-16-05,-50.03
SECONDES PARIS 03 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-10.99
DISTRIB PARIS 16 16-05-2019 ,2019-16-05,-49.31
EK ENGINEERING LYON 16-05-2019 COMPTANT 32156,2019-16-05,-62.68
MANUFRAN PARIS 01 16-05-2019 COMPTANT 32156,2019-16-05,-37.8
ABONNEMENT L'ATELIER MARSEILLE 13 16-05-2019 ,2019-16-05,-2.0
5 SEC PARIS 07 16-05-2019 COMPTANT 32156,2019-16-05,-53.61
ABONNEMENT QUICK DELIVERY COULOM 16-05-2019 ,2019-16-05,-46.32
DISTRIB PARIS 07 16-05-2019 COMPTANT 32156,2019-16-05,-44.7
ABONNEMENT GROS BRAS MARSEILLE 13 16-05-2019 COMPTANT 32156,2019-16-05,-31.06
STOK O MANI PARIS 08 16-05-2019 ,2019-16-05,-73.07
DELIVEROO PARIS 18 16-05-2019 ,2019-16-05,-92.39
GYM LIBERATION MARSEILLE 13 16-05-2019 ,2019-16-05,-68.04
FACTURE LYUM PARIS 03 16-05-2019 ,2019-16-05,-68.52
BAGELSTEIN NICE 16-05-2019 COMPTANT 32156,2019-16-05,-30.31
ALICE COOKIES PARIS 03 16-05-2019 ,2019-16-05,-65.72
LA FABRIQUE - COOKIES PARIS 02 16-05-2019 ,2019-16-05,-17.31
CARTE SO SO SO PARIS 19 16-05-2019 ,2019-16-05,-19.83
FACTURE CARTE BGL CRN PARIS 14 16-05-2019 ,2019-16-05,-20.85
FACTURE WWF PANDA BRUXEL 16-05-2019 ,2019-16-05,-10.89
TICKET 5ASEC MARS 16-05-2019 ,2019-16-05,-22.35
TELEPAIEMENT MIIM EDITIONS PARIS 07 16-05-2019 ,2019-16-05,-42.78
CARTE ATELIER THRUXT NANTE 16-05-2019 ,2019-16-05,-46.87
FACTURE FABRIQUE COOKIES LYON 16-05-2019 ,2019-16-05,-73.8
YUMI MARS 16-05-2019 ,2019-16-05,-45.86
ALICE COOKIES BREST 16-05-2019 COMPTANT 32156,2019-16-05,-10.76
MIIMOSA PARIS 08 16-05-2019 COMPTANT 32156,2019-16-05,-30.23
AL-CLUB BREST 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-19.94
SECONDES LILLE 16-05-2019 ,2019-16-05,-86.72
FACT GYM BREST 16-05-2019 ,2019-16-05,-51.92
GYM CENTER BRUXEL 16-05-2019 ,2019-16-05,-8.47
CB ATTELAGE NANTE 16-05-2019 ,2019-16-05,-69.98
ALICE'S GARDEN LYON 16-05-2019 DEBIT DIFF 32156,2019-16-05,-26.3
CARTE BAGEL CORN PARIS 15 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-87.5
HELL'S ANGEL CLUB BORDEAUX 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-96.87
LEGIFRANCE PARIS 12 16-05-2019 ,2019-16-05,-15.23
CRAFT SHOES LA CHAP 16-05-2019 ,2019-16-05,-69.33
MANIX FR BORDEAUX 16-05-2019 ,2019-16-05,-13.2
PVC DISTRIB PARIS 17 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-0.07
ABONNEMENT OKAIDI PARIS 07 16-05-2019 ,2019-16-05,-85.89
PLUS OU MOINS MARS 16-05-2019 COMPTANT 32156,2019-16-05,-36.59
ACHAT JACAD PARIS 03 16-05-2019 COMPTANT 32156,2019-16-05,-22.14
TICKET FLEX DISTRIB PARIS 15 16-05-2019 COMPTANT 32156,2019-16-05,-84.22
TELEPAIEMENT FABRIQUE MONACO 16-05-2019 ,2019-16-05,-35.89
ACHAT STOCKOMANI PARIS 02 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-14.01
PANDA CRAFT PARIS 19 16-05-2019 ,2019-16-05,-88.72
PRELEV SO SO SO PARIS 04 16-05-2019 ,2019-16-05,-68.63
ABONN COOK FABRIQUE PARIS 10 16-05-2019 COMPTANT 32156,2019-16-05,-33.27
TELEPAIEMENT MANUFRAN LA CHAP 16-05-2019 DEBIT DIFF 32156,2019-16-05,-11.44
EKWATEUR SCY EN BRI 16-05-2019 ,2019-16-05,-96.33
GYMLIB PARIS 19 16-05-2019 DEBIT DIFF 32156,2019-16-05,-97.04
TELEPAIEMENT DELIVEROO PARIS 14 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-66.96
CARTE NA! LINGERIE PARIS 07 16-05-2019 ,2019-16-05,-91.25
LA FAB NANTE 16-05-2019 ,2019-16-05,-45.13
FABRIQUE PARIS 09 16-05-2019 COMPTANT 32156,2019-16-05,-35.33
COOK FABRIQUE MONACO 16-05-2019 DEBIT DIFF 32156,2019-16-05,-44.38
CARTE GYMLIB PARIS 05 16-05-2019 COMPTANT 32156,2019-16-05,-16.66
FACTURE CARTE NA! LINGERIE PARIS 11 16-05-2019 DEBIT DIFF 32156,2019-16-05,-54.7
FACT STOK O MANI PARIS 08 16-05-2019 DEBIT DIFF 32156,2019-16-05,-90.48
PETITS BRAS PARIS 06 16-05-2019 COMPTANT 32156,2019-16-05,-34.37
STOK MARS 16-05-2019 ,2019-16-05,-33.0
BRAS ET PIEDS COULOM 16-05-2019 ,2019-16-05,-73.85
STOK PARIS 02 16-05-2019 DEBIT DIFF 32156,2019-16-05,-90.25
SO GLAMOUROUS DRAGUIGN 16-05-2019 DEBIT DIFF 32156,2019-16-05,-46.05
ABONNEMENT LEGIFRANCE LILLE 16-05-2019 COMPTANT 32156,2019-16-05,-62.11
ABONN EKWATORIAL MONACO 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-48.33
LA FAB PARIS 01 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-55.3
CRAFT SHOES PARIS 20 16-05-2019 ,2019-16-05,-64.84
GROS BRAS LYON 16-05-2019 DEBIT DIFF 32156,2019-16-05,-34.28
CB 5ASEC PARIS 03 16-05-2019 ,2019-16-05,-37.91
PANDA CHEESE NANTE 16-05-2019 DEBIT DIFF 32156,2019-16-05,-14.27
CB MOTORCYCLE CLUB PARIS 01 16-05-2019 DEBIT DIFF 32156,2019-16-05,-86.32
ETCHEBEST REST BREST 16-05-2019 ,2019-16-05,-21.56
PRELEV FRANCE SCY EN BRI 16-05-2019 ,2019-16-05,-80.55
TICKET OXYBUL PARIS 06 16-05-2019 ,2019-16-05,-72.18
OXYBUL BORDEAUX 16-05-2019 ,2019-16-05,-8.15
5ASEC PARIS 10 16-05-2019 DEBIT DIFF 32156,2019-16-05,-95.75
PRELEV CADDIE PLUS BRUXEL 16-05-2019 ,2019-16-05,-48.83
STOCKOMANI BRUXEL 16-05-2019 ,2019-16-05,-21.37
CB GYM CENTER CANNE 16-05-2019 DEBIT DIFF 32156,2019-16-05,-0.16
LE BALLON BRUXEL 16-05-2019 ,2019-16-05,-33.72
LEGIFRANCE PARIS 16 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-19.01
PRELEV BAGEL CORN TOULON 16-05-2019 ,2019-16-05,-76.03
FACTURE CARTE JEUX D'ADULTES BRUXEL 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-36.06
